Data;Pivô;Causa;Tipo;Horas
"2024-07-25";"54";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2024-07-25";"121";"Demanda de Energia / Operacional";"Operacional";"5.25"
"2024-07-25";"51";"Demanda de Energia / Operacional";"Operacional";"1.95"
"2024-07-25";"9";"Demanda de Energia / Operacional";"Operacional";"3.5167"
"2024-07-25";"35";"Demanda de Energia / Operacional";"Operacional";"9.8167"
"2024-07-25";"32";"Demanda de Energia / Operacional";"Operacional";"2.4167"
"2024-07-25";"27";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2024-07-25";"52";"Demanda de Energia / Operacional";"Operacional";"4.4"
"2024-07-25";"118";"Demanda de Energia / Operacional";"Operacional";"1.0667"
"2024-07-25";"52";"Demanda de Energia / Operacional";"Operacional";"6.35"
"2024-07-25";"54";"Demanda de Energia / Operacional";"Operacional";"1.6667"
"2024-07-25";"9";"Demanda de Energia / Operacional";"Operacional";"1.7167"
"2024-07-25";"56";"Demanda de Energia / Operacional";"Operacional";"0.75"
"2024-07-25";"27";"Demanda de Energia / Operacional";"Operacional";"0.5833"
"2024-07-25";"56";"Demanda de Energia / Operacional";"Operacional";"0.0833"
"2024-07-26";"56";"Demanda de Energia / Operacional";"Operacional";"0.1167"
"2024-07-26";"27";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2024-07-26";"52";"Demanda de Energia / Operacional";"Operacional";"4.45"
"2024-07-26";"9";"Demanda de Energia / Operacional";"Operacional";"7.9833"
"2024-07-26";"32";"Demanda de Energia / Operacional";"Operacional";"16.8"
"2024-07-26";"27";"Demanda de Energia / Operacional";"Operacional";"0.9833"
"2024-07-26";"122";"Demanda de Energia / Operacional";"Operacional";"0.75"
"2024-07-26";"52";"Demanda de Energia / Operacional";"Operacional";"1.75"
"2024-07-26";"36";"Demanda de Energia / Operacional";"Operacional";"7.5"
"2024-07-26";"52";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-07-26";"29";"Demanda de Energia / Operacional";"Operacional";"4.5833"
"2024-07-26";"9";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-07-26";"66";"Demanda de Energia / Operacional";"Operacional";"7.5667"
"2024-07-26";"118";"Demanda de Energia / Operacional";"Operacional";"0.35"
"2024-07-26";"52";"Demanda de Energia / Operacional";"Operacional";"2"
"2024-07-29";"38";"Demanda de Energia / Operacional";"Operacional";"1.3667"
"2024-07-29";"32";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2024-07-29";"133";"Demanda de Energia / Operacional";"Operacional";"0.6167"
"2024-07-29";"51";"Demanda de Energia / Operacional";"Operacional";"1.7333"
"2024-07-29";"25";"Demanda de Energia / Operacional";"Operacional";"3.9333"
"2024-07-29";"38";"Demanda de Energia / Operacional";"Operacional";"1.5667"
"2024-07-30";"27";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2024-07-30";"116";"Demanda de Energia / Operacional";"Operacional";"4.8833"
"2024-07-30";"27";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2024-07-30";"46";"Demanda de Energia / Operacional";"Operacional";"4.7667"
"2024-07-30";"21";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-07-30";"27";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2024-07-30";"25";"Demanda de Energia / Operacional";"Operacional";"2.6167"
"2024-07-30";"122";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2024-07-30";"32";"Demanda de Energia / Operacional";"Operacional";"4.5667"
"2024-07-30";"10";"Demanda de Energia / Operacional";"Operacional";"1.3167"
"2024-07-30";"38";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2024-07-30";"54";"Demanda de Energia / Operacional";"Operacional";"1.1"
"2024-07-30";"51";"Demanda de Energia / Operacional";"Operacional";"0.7667"
"2024-07-30";"120";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2024-07-31";"120";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2024-07-31";"6";"Demanda de Energia / Operacional";"Operacional";"2.6333"
"2024-07-31";"32";"Demanda de Energia / Operacional";"Operacional";"1.5167"
"2024-07-31";"118";"Demanda de Energia / Operacional";"Operacional";"2.0333"
"2024-07-31";"27";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2024-08-01";"27";"Demanda de Energia / Operacional";"Operacional";"3.3333"
"2024-08-01";"116";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2024-08-01";"27";"Demanda de Energia / Operacional";"Operacional";"1.9333"
"2024-08-01";"29";"Demanda de Energia / Operacional";"Operacional";"5.9667"
"2024-08-01";"120";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2024-08-01";"30";"Demanda de Energia / Operacional";"Operacional";"9.5333"
"2024-08-01";"122";"Demanda de Energia / Operacional";"Operacional";"0.55"
"2024-08-01";"46";"Demanda de Energia / Operacional";"Operacional";"0.2"
"2024-08-01";"29";"Demanda de Energia / Operacional";"Operacional";"7.2167"
"2024-08-01";"118";"Demanda de Energia / Operacional";"Operacional";"1.5667"
"2024-08-01";"122";"Demanda de Energia / Operacional";"Operacional";"1.2167"
"2024-08-01";"60";"Demanda de Energia / Operacional";"Operacional";"7.2"
"2024-08-01";"60";"Demanda de Energia / Operacional";"Operacional";"3.8"
"2024-08-02";"118";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2024-08-02";"122";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-08-02";"35";"Demanda de Energia / Operacional";"Operacional";"1.7"
"2024-08-02";"45";"Demanda de Energia / Operacional";"Operacional";"1.25"
"2024-08-02";"133";"Demanda de Energia / Operacional";"Operacional";"0.8833"
"2024-08-02";"120";"Demanda de Energia / Operacional";"Operacional";"0.5667"
"2024-08-05";"45";"Demanda de Energia / Operacional";"Operacional";"0.8833"
"2024-08-05";"30";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-08-05";"31";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-08-05";"1";"Demanda de Energia / Operacional";"Operacional";"0.4333"
"2024-08-06";"116";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2024-08-06";"1";"Demanda de Energia / Operacional";"Operacional";"2.05"
"2024-08-06";"27";"Demanda de Energia / Operacional";"Operacional";"1.2"
"2024-08-07";"27";"Demanda de Energia / Operacional";"Operacional";"0.35"
"2024-08-07";"118";"Demanda de Energia / Operacional";"Operacional";"0.25"
"2024-08-07";"120";"Demanda de Energia / Operacional";"Operacional";"0.4333"
"2024-08-07";"25";"Demanda de Energia / Operacional";"Operacional";"3.85"
"2024-08-08";"27";"Demanda de Energia / Operacional";"Operacional";"3.2167"
"2024-08-08";"27";"Demanda de Energia / Operacional";"Operacional";"1.1"
"2024-08-08";"122";"Demanda de Energia / Operacional";"Operacional";"0.9833"
"2024-08-08";"56";"Demanda de Energia / Operacional";"Operacional";"9.4667"
"2024-08-08";"27";"Demanda de Energia / Operacional";"Operacional";"5.6167"
"2024-08-08";"116";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2024-08-08";"50";"Demanda de Energia / Operacional";"Operacional";"3.7167"
"2024-08-08";"35";"Demanda de Energia / Operacional";"Operacional";"0.0333"
"2024-08-09";"35";"Demanda de Energia / Operacional";"Operacional";"2.9667"
"2024-08-09";"9";"Demanda de Energia / Operacional";"Operacional";"3.7"
"2024-08-09";"116";"Demanda de Energia / Operacional";"Operacional";"5.55"
"2024-08-09";"118";"Demanda de Energia / Operacional";"Operacional";"5.55"
"2024-08-09";"122";"Demanda de Energia / Operacional";"Operacional";"5.55"
"2024-08-09";"35";"Demanda de Energia / Operacional";"Operacional";"1.05"
"2024-08-09";"69";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-08-09";"66";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-08-09";"122";"Demanda de Energia / Operacional";"Operacional";"1.9"
"2024-08-09";"129";"Demanda de Energia / Operacional";"Operacional";"2.8"
"2024-08-12";"116";"Demanda de Energia / Operacional";"Operacional";"4.3167"
"2024-08-12";"118";"Demanda de Energia / Operacional";"Operacional";"4.3167"
"2024-08-12";"122";"Demanda de Energia / Operacional";"Operacional";"4.3167"
"2024-08-12";"129";"Demanda de Energia / Operacional";"Operacional";"4.3167"
"2024-08-13";"116";"Demanda de Energia / Operacional";"Operacional";"0.8"
"2024-08-13";"116";"Demanda de Energia / Operacional";"Operacional";"7.5167"
"2024-08-13";"118";"Demanda de Energia / Operacional";"Operacional";"7.5167"
"2024-08-13";"122";"Demanda de Energia / Operacional";"Operacional";"7.5167"
"2024-08-13";"129";"Demanda de Energia / Operacional";"Operacional";"7.5167"
"2024-08-13";"118";"Demanda de Energia / Operacional";"Operacional";"3.3167"
"2024-08-13";"14";"Demanda de Energia / Operacional";"Operacional";"3.25"
"2024-08-13";"59";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-08-13";"56";"Demanda de Energia / Operacional";"Operacional";"0.7833"
"2024-08-14";"27";"Demanda de Energia / Operacional";"Operacional";"2.0333"
"2024-08-14";"120";"Demanda de Energia / Operacional";"Operacional";"0.7333"
"2024-08-14";"27";"Demanda de Energia / Operacional";"Operacional";"0.8667"
"2024-08-14";"14";"Demanda de Energia / Operacional";"Operacional";"10.4833"
"2024-08-14";"27";"Demanda de Energia / Operacional";"Operacional";"3.0167"
"2024-08-14";"59";"Demanda de Energia / Operacional";"Operacional";"3.4667"
"2024-08-14";"56";"Demanda de Energia / Operacional";"Operacional";"2.5833"
"2024-08-14";"122";"Demanda de Energia / Operacional";"Operacional";"2.65"
"2024-08-14";"52";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2024-08-14";"37";"Demanda de Energia / Operacional";"Operacional";"1.1667"
"2024-08-14";"59";"Demanda de Energia / Operacional";"Operacional";"2.5333"
"2024-08-14";"25";"Demanda de Energia / Operacional";"Operacional";"0.4667"
"2024-08-15";"59";"Demanda de Energia / Operacional";"Operacional";"15.8833"
"2024-08-15";"25";"Demanda de Energia / Operacional";"Operacional";"8.65"
"2024-08-15";"116";"Demanda de Energia / Operacional";"Operacional";"0.4667"
"2024-08-15";"54";"Demanda de Energia / Operacional";"Operacional";"5.6667"
"2024-08-15";"45";"Demanda de Energia / Operacional";"Operacional";"2.2"
"2024-08-15";"133";"Demanda de Energia / Operacional";"Operacional";"8.1667"
"2024-08-15";"59";"Demanda de Energia / Operacional";"Operacional";"2.2667"
"2024-08-15";"2";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-16";"120";"Demanda de Energia / Operacional";"Operacional";"1.45"
"2024-08-16";"8";"Demanda de Energia / Operacional";"Operacional";"5.0667"
"2024-08-16";"2";"Demanda de Energia / Operacional";"Operacional";"9.1167"
"2024-08-16";"25";"Demanda de Energia / Operacional";"Operacional";"1.0167"
"2024-08-16";"45";"Demanda de Energia / Operacional";"Operacional";"5.25"
"2024-08-19";"122";"Demanda de Energia / Operacional";"Operacional";"3.25"
"2024-08-19";"57";"Demanda de Energia / Operacional";"Operacional";"4.2167"
"2024-08-19";"25";"Demanda de Energia / Operacional";"Operacional";"3.75"
"2024-08-20";"31";"Demanda de Energia / Operacional";"Operacional";"9.5667"
"2024-08-20";"18";"Demanda de Energia / Operacional";"Operacional";"1.55"
"2024-08-21";"42";"Demanda de Energia / Operacional";"Operacional";"7.1"
"2024-08-21";"18";"Demanda de Energia / Operacional";"Operacional";"11.3833"
"2024-08-21";"25";"Demanda de Energia / Operacional";"Operacional";"3.4667"
"2024-08-21";"50";"Demanda de Energia / Operacional";"Operacional";"11.1333"
"2024-08-21";"50";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-21";"51";"Demanda de Energia / Operacional";"Operacional";"11.0333"
"2024-08-21";"51";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-22";"50";"Demanda de Energia / Operacional";"Operacional";"8.5"
"2024-08-26";"9";"Demanda de Energia / Operacional";"Operacional";"1.9833"
"2024-08-26";"124";"Demanda de Energia / Operacional";"Operacional";"1.3333"
"2024-08-26";"116";"Demanda de Energia / Operacional";"Operacional";"0.7833"
"2024-08-26";"38";"Demanda de Energia / Operacional";"Operacional";"0.7167"
"2024-08-26";"50";"Demanda de Energia / Operacional";"Operacional";"8.4167"
"2024-08-26";"57";"Demanda de Energia / Operacional";"Operacional";"0.5667"
"2024-08-26";"38";"Demanda de Energia / Operacional";"Operacional";"1.4833"
"2024-08-26";"14";"Demanda de Energia / Operacional";"Operacional";"0.6167"
"2024-08-26";"9";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-08-26";"48";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-08-26";"38";"Demanda de Energia / Operacional";"Operacional";"6.65"
"2024-08-26";"9";"Demanda de Energia / Operacional";"Operacional";"4.45"
"2024-08-27";"27";"Demanda de Energia / Operacional";"Operacional";"4.9167"
"2024-08-27";"14";"Demanda de Energia / Operacional";"Operacional";"3.1667"
"2024-08-27";"22";"Demanda de Energia / Operacional";"Operacional";"1.8167"
"2024-08-27";"120";"Demanda de Energia / Operacional";"Operacional";"1.5667"
"2024-08-27";"25";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-08-27";"57";"Demanda de Energia / Operacional";"Operacional";"0.6167"
"2024-08-27";"27";"Demanda de Energia / Operacional";"Operacional";"6.3833"
"2024-08-27";"54";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2024-08-27";"14";"Demanda de Energia / Operacional";"Operacional";"1.8167"
"2024-08-27";"9";"Demanda de Energia / Operacional";"Operacional";"1.8833"
"2024-08-27";"25";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-28";"9";"Demanda de Energia / Operacional";"Operacional";"8.4167"
"2024-08-28";"22";"Demanda de Energia / Operacional";"Operacional";"2.95"
"2024-08-28";"27";"Demanda de Energia / Operacional";"Operacional";"1.2"
"2024-08-28";"116";"Demanda de Energia / Operacional";"Operacional";"4.8833"
"2024-08-28";"25";"Demanda de Energia / Operacional";"Operacional";"8.35"
"2024-08-28";"59";"Demanda de Energia / Operacional";"Operacional";"9.2333"
"2024-08-28";"14";"Demanda de Energia / Operacional";"Operacional";"3.6333"
"2024-08-28";"57";"Demanda de Energia / Operacional";"Operacional";"1.8833"
"2024-08-28";"38";"Demanda de Energia / Operacional";"Operacional";"4.8167"
"2024-08-28";"14";"Demanda de Energia / Operacional";"Operacional";"1.1167"
"2024-08-28";"61";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-28";"72";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-08-29";"61";"Demanda de Energia / Operacional";"Operacional";"8.6333"
"2024-08-29";"72";"Demanda de Energia / Operacional";"Operacional";"8.05"
"2024-08-29";"14";"Demanda de Energia / Operacional";"Operacional";"7.6167"
"2024-08-29";"72";"Demanda de Energia / Operacional";"Operacional";"7.4333"
"2024-08-29";"22";"Demanda de Energia / Operacional";"Operacional";"3.0833"
"2024-08-29";"58";"Demanda de Energia / Operacional";"Operacional";"3.3167"
"2024-08-29";"46";"Demanda de Energia / Operacional";"Operacional";"10.9167"
"2024-08-29";"14";"Demanda de Energia / Operacional";"Operacional";"4.4667"
"2024-08-29";"35";"Demanda de Energia / Operacional";"Operacional";"0.65"
"2024-08-30";"6";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-08-30";"61";"Demanda de Energia / Operacional";"Operacional";"3.2333"
"2024-08-30";"35";"Demanda de Energia / Operacional";"Operacional";"4.5333"
"2024-08-30";"45";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-08-30";"12";"Demanda de Energia / Operacional";"Operacional";"2.9167"
"2024-09-02";"12";"Demanda de Energia / Operacional";"Operacional";"3.6167"
"2024-09-02";"35";"Demanda de Energia / Operacional";"Operacional";"5.2"
"2024-09-02";"56";"Demanda de Energia / Operacional";"Operacional";"1.0833"
"2024-09-02";"59";"Demanda de Energia / Operacional";"Operacional";"5.7667"
"2024-09-02";"59";"Demanda de Energia / Operacional";"Operacional";"0.8333"
"2024-09-02";"59";"Demanda de Energia / Operacional";"Operacional";"3.4333"
"2024-09-02";"35";"Demanda de Energia / Operacional";"Operacional";"1.3167"
"2024-09-02";"33";"Demanda de Energia / Operacional";"Operacional";"1.1167"
"2024-09-02";"45";"Demanda de Energia / Operacional";"Operacional";"2.6667"
"2024-09-03";"45";"Demanda de Energia / Operacional";"Operacional";"9.2667"
"2024-09-03";"34";"Demanda de Energia / Operacional";"Operacional";"16.55"
"2024-09-03";"25";"Demanda de Energia / Operacional";"Operacional";"4.3667"
"2024-09-03";"27";"Demanda de Energia / Operacional";"Operacional";"2.3333"
"2024-09-03";"33";"Demanda de Energia / Operacional";"Operacional";"5.5833"
"2024-09-03";"128";"Demanda de Energia / Operacional";"Operacional";"1.4833"
"2024-09-03";"4";"Demanda de Energia / Operacional";"Operacional";"1.3833"
"2024-09-04";"66";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-09-04";"69";"Demanda de Energia / Operacional";"Operacional";"1.4333"
"2024-09-04";"128";"Demanda de Energia / Operacional";"Operacional";"9.45"
"2024-09-04";"4";"Demanda de Energia / Operacional";"Operacional";"10.05"
"2024-09-04";"27";"Demanda de Energia / Operacional";"Operacional";"3.6833"
"2024-09-04";"51";"Demanda de Energia / Operacional";"Operacional";"1.3167"
"2024-09-05";"14";"Demanda de Energia / Operacional";"Operacional";"1.5667"
"2024-09-05";"70";"Demanda de Energia / Operacional";"Operacional";"3.4"
"2024-09-05";"46";"Demanda de Energia / Operacional";"Operacional";"6.7833"
"2024-09-05";"42";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2024-09-05";"51";"Demanda de Energia / Operacional";"Operacional";"4.8167"
"2024-09-05";"33";"Demanda de Energia / Operacional";"Operacional";"2.6833"
"2024-09-05";"57";"Demanda de Energia / Operacional";"Operacional";"0.8833"
"2024-09-05";"56";"Demanda de Energia / Operacional";"Operacional";"6.85"
"2024-09-05";"57";"Demanda de Energia / Operacional";"Operacional";"8.6167"
"2024-09-05";"1";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2024-09-06";"56";"Demanda de Energia / Operacional";"Operacional";"11.85"
"2024-09-06";"54";"Demanda de Energia / Operacional";"Operacional";"8.7333"
"2024-09-06";"55";"Demanda de Energia / Operacional";"Operacional";"8.5667"
"2024-09-06";"61";"Demanda de Energia / Operacional";"Operacional";"8.2333"
"2024-09-06";"66";"Demanda de Energia / Operacional";"Operacional";"2.35"
"2024-09-06";"66";"Demanda de Energia / Operacional";"Operacional";"8.65"
"2024-09-06";"14";"Demanda de Energia / Operacional";"Operacional";"2.0833"
"2024-09-07";"59";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-09-09";"46";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2024-09-09";"7";"Demanda de Energia / Operacional";"Operacional";"8.9"
"2024-09-09";"21";"Demanda de Energia / Operacional";"Operacional";"0.7667"
"2024-09-09";"61";"Demanda de Energia / Operacional";"Operacional";"4"
"2024-09-09";"57";"Demanda de Energia / Operacional";"Operacional";"0.7667"
"2024-09-09";"57";"Demanda de Energia / Operacional";"Operacional";"1.85"
"2024-09-09";"59";"Demanda de Energia / Operacional";"Operacional";"1.5"
"2024-09-09";"54";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-10";"54";"Demanda de Energia / Operacional";"Operacional";"7.9667"
"2024-09-10";"36";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-10";"55";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-11";"45";"Demanda de Energia / Operacional";"Operacional";"2.0167"
"2024-09-11";"36";"Demanda de Energia / Operacional";"Operacional";"7.55"
"2024-09-11";"33";"Demanda de Energia / Operacional";"Operacional";"0.8667"
"2024-09-11";"30";"Demanda de Energia / Operacional";"Operacional";"1.3333"
"2024-09-11";"124";"Demanda de Energia / Operacional";"Operacional";"2.4167"
"2024-09-11";"27";"Demanda de Energia / Operacional";"Operacional";"0.8833"
"2024-09-11";"33";"Demanda de Energia / Operacional";"Operacional";"3.1833"
"2024-09-11";"27";"Demanda de Energia / Operacional";"Operacional";"2.3833"
"2024-09-11";"59";"Demanda de Energia / Operacional";"Operacional";"1.2667"
"2024-09-11";"55";"Demanda de Energia / Operacional";"Operacional";"2.95"
"2024-09-11";"59";"Demanda de Energia / Operacional";"Operacional";"4.3833"
"2024-09-11";"9";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2024-09-11";"55";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-12";"55";"Demanda de Energia / Operacional";"Operacional";"10.7833"
"2024-09-12";"46";"Demanda de Energia / Operacional";"Operacional";"1.1167"
"2024-09-12";"31";"Demanda de Energia / Operacional";"Operacional";"10.2333"
"2024-09-12";"52";"Demanda de Energia / Operacional";"Operacional";"0.55"
"2024-09-12";"61";"Demanda de Energia / Operacional";"Operacional";"0.8667"
"2024-09-13";"21";"Demanda de Energia / Operacional";"Operacional";"3.2333"
"2024-09-13";"8";"Demanda de Energia / Operacional";"Operacional";"6.7667"
"2024-09-13";"19";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2024-09-13";"46";"Demanda de Energia / Operacional";"Operacional";"0.55"
"2024-09-13";"25";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-09-16";"46";"Demanda de Energia / Operacional";"Operacional";"4.8"
"2024-09-16";"14";"Demanda de Energia / Operacional";"Operacional";"1.9667"
"2024-09-16";"36";"Demanda de Energia / Operacional";"Operacional";"9.95"
"2024-09-16";"113";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-09-16";"114";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-09-16";"72";"Demanda de Energia / Operacional";"Operacional";"2.1167"
"2024-09-16";"46";"Demanda de Energia / Operacional";"Operacional";"5.2333"
"2024-09-16";"120";"Demanda de Energia / Operacional";"Operacional";"0.2167"
"2024-09-17";"8";"Demanda de Energia / Operacional";"Operacional";"5.7833"
"2024-09-17";"46";"Demanda de Energia / Operacional";"Operacional";"3.9667"
"2024-09-17";"56";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2024-09-17";"46";"Demanda de Energia / Operacional";"Operacional";"2.8833"
"2024-09-17";"46";"Demanda de Energia / Operacional";"Operacional";"1.45"
"2024-09-18";"31";"Demanda de Energia / Operacional";"Operacional";"6"
"2024-09-18";"14";"Demanda de Energia / Operacional";"Operacional";"4.7667"
"2024-09-18";"46";"Demanda de Energia / Operacional";"Operacional";"14.9833"
"2024-09-18";"59";"Demanda de Energia / Operacional";"Operacional";"1.4"
"2024-09-18";"67";"Demanda de Energia / Operacional";"Operacional";"5.7833"
"2024-09-18";"12";"Demanda de Energia / Operacional";"Operacional";"3.8"
"2024-09-18";"14";"Demanda de Energia / Operacional";"Operacional";"1.45"
"2024-09-18";"24";"Demanda de Energia / Operacional";"Operacional";"4.2833"
"2024-09-18";"52";"Demanda de Energia / Operacional";"Operacional";"1.8667"
"2024-09-19";"3";"Demanda de Energia / Operacional";"Operacional";"4.2167"
"2024-09-19";"36";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-09-19";"14";"Demanda de Energia / Operacional";"Operacional";"3.3333"
"2024-09-19";"116";"Demanda de Energia / Operacional";"Operacional";"1.6833"
"2024-09-19";"52";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-09-19";"114";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2024-09-19";"14";"Demanda de Energia / Operacional";"Operacional";"2.95"
"2024-08-19";"8";"Demanda de Energia / Operacional";"Operacional";"2.7167"
"2024-09-19";"24";"Demanda de Energia / Operacional";"Operacional";"0.45"
"2024-09-19";"14";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-20";"8";"Demanda de Energia / Operacional";"Operacional";"9.6833"
"2024-09-20";"24";"Demanda de Energia / Operacional";"Operacional";"9.5"
"2024-09-20";"44";"Demanda de Energia / Operacional";"Operacional";"1.8667"
"2024-09-20";"44";"Demanda de Energia / Operacional";"Operacional";"3.6"
"2024-09-20";"46";"Demanda de Energia / Operacional";"Operacional";"6.4833"
"2024-09-20";"14";"Demanda de Energia / Operacional";"Operacional";"9.7"
"2024-09-20";"44";"Demanda de Energia / Operacional";"Operacional";"0.4"
"2024-09-20";"14";"Demanda de Energia / Operacional";"Operacional";"4.2333"
"2024-09-20";"43";"Demanda de Energia / Operacional";"Operacional";"0.6667"
"2024-09-20";"44";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2024-09-23";"6";"Demanda de Energia / Operacional";"Operacional";"10.05"
"2024-09-23";"45";"Demanda de Energia / Operacional";"Operacional";"10.9"
"2024-09-23";"60";"Demanda de Energia / Operacional";"Operacional";"5.75"
"2024-09-23";"6";"Demanda de Energia / Operacional";"Operacional";"5.3667"
"2024-09-23";"15";"Demanda de Energia / Operacional";"Operacional";"1.15"
"2024-09-23";"29";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-24";"45";"Demanda de Energia / Operacional";"Operacional";"1.1667"
"2024-09-24";"46";"Demanda de Energia / Operacional";"Operacional";"1.0333"
"2024-09-24";"29";"Demanda de Energia / Operacional";"Operacional";"8.7"
"2024-09-24";"11";"Demanda de Energia / Operacional";"Operacional";"2.9167"
"2024-09-24";"6";"Demanda de Energia / Operacional";"Operacional";"3.2333"
"2024-09-24";"27";"Demanda de Energia / Operacional";"Operacional";"0.1"
"2024-09-25";"27";"Demanda de Energia / Operacional";"Operacional";"0.4667"
"2024-09-25";"52";"Demanda de Energia / Operacional";"Operacional";"10.75"
"2024-09-25";"69";"Demanda de Energia / Operacional";"Operacional";"3.8167"
"2024-09-25";"25";"Demanda de Energia / Operacional";"Operacional";"2.2167"
"2024-09-25";"17";"Demanda de Energia / Operacional";"Operacional";"0.3167"
"2024-09-25";"17";"Demanda de Energia / Operacional";"Operacional";"0.1"
"2024-09-25";"17";"Demanda de Energia / Operacional";"Operacional";"0.2167"
"2024-09-25";"69";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-09-26";"17";"Demanda de Energia / Operacional";"Operacional";"16.3"
"2024-09-26";"6";"Demanda de Energia / Operacional";"Operacional";"7.1"
"2024-09-26";"51";"Demanda de Energia / Operacional";"Operacional";"6.15"
"2024-09-26";"69";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-09-27";"14";"Demanda de Energia / Operacional";"Operacional";"6.7667"
"2024-09-27";"27";"Demanda de Energia / Operacional";"Operacional";"0.4667"
"2024-09-27";"52";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2024-09-27";"25";"Demanda de Energia / Operacional";"Operacional";"3.9"
"2024-09-27";"58";"Demanda de Energia / Operacional";"Operacional";"4.9167"
"2024-09-27";"21";"Demanda de Energia / Operacional";"Operacional";"1.0667"
"2024-09-27";"51";"Demanda de Energia / Operacional";"Operacional";"2.9333"
"2024-09-27";"25";"Demanda de Energia / Operacional";"Operacional";"6.8167"
"2024-09-27";"45";"Demanda de Energia / Operacional";"Operacional";"6.7833"
"2024-09-27";"122";"Demanda de Energia / Operacional";"Operacional";"4.5167"
"2024-09-30";"26";"Demanda de Energia / Operacional";"Operacional";"14.3"
"2024-09-30";"45";"Demanda de Energia / Operacional";"Operacional";"6.0333"
"2024-09-30";"33";"Demanda de Energia / Operacional";"Operacional";"0.2667"
"2024-09-30";"26";"Demanda de Energia / Operacional";"Operacional";"6.4333"
"2024-09-30";"26";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2024-10-01";"22";"Demanda de Energia / Operacional";"Operacional";"4.9167"
"2024-10-01";"34";"Demanda de Energia / Operacional";"Operacional";"8.3167"
"2024-10-01";"51";"Demanda de Energia / Operacional";"Operacional";"3.5667"
"2024-10-01";"26";"Demanda de Energia / Operacional";"Operacional";"0.0333"
